medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
2729551000000111,30,^ESCT1171762,,Cerebral infarction due to occlusion of cerebral artery,1089411000000104,2729551000000111,,32
2729571000000119,20,^ESCT1171763,,Cerebral infarction due to stenosis of cerebral artery,1089421000000105,2729571000000119,,32
2901571000006113,40,^ESCTCO290157,,Completed stroke,25133001,42129011,,32
3142511000006112,4,^ESCTJU314251,,"Juvenile myopathy, encephalopathy, lactic acidosis AND stroke",39925003,66510015,,32
3777981000006119,8,^ESCTPO377798,,Posterior inferior cerebellar artery syndrome,78569004,130373013,,32
3778021000006116,20,^ESCTLM377802,,LMS - Lateral medullary syndrome,78569004,1234269010,,32
4057031000006117,2,^ESCTBR405703,,Brain stem infarct,95457000,158114011,,32
4057041000006110,1,^ESCTBR405704,,Brain stem stroke,95457000,2966556014,,32
4057051000006112,1,^ESCTIN405705,,Infarction of brain stem,95457000,2966602014,,32
4193641000006111,8,^ESCTNO419364,,Nonparalytic stroke,111297002,178528011,,32
5010981000006119,40000,^ESCTST501098,,Stroke,230690007,345636015,,32
5011071000006114,20,^ESCTTO501107,,Total anterior cerebral circulation stroke,230694003,345642016,,32
5011081000006112,20,^ESCTTA501108,,TACS - Total anterior cerebral circulation stroke,230694003,345643014,,32
5011111000006118,40,^ESCTPA501111,,Partial anterior cerebral circulation stroke,230695002,345647010,,32
5011121000006114,30,^ESCTPA501112,,PACS - Partial anterior cerebral circulation stroke,230695002,345648017,,32
5011141000006119,50,^ESCTPO501114,,Posterior cerebral circulation stroke,230696001,2966565019,,32
5011161000006115,90,^ESCTLA501116,,Lacunar stroke,230698000,345652017,,32
5011291000006119,200,^ESCTHA501129,,Haemorrhagic cerebral infarction,230706003,345667018,,32
5011301000006118,1,^ESCTHE501130,,Hemorrhagic cerebral infarction,230706003,345666010,,32
5011451000006114,30,^ESCTST501145,,Stroke of uncertain pathology,230713003,345680015,,32
5011461000006111,100,^ESCTAN501146,,Anterior circulation stroke of uncertain pathology,230714009,345681016,,32
5011471000006116,300,^ESCTPO501147,,Posterior circulation stroke of uncertain pathology,230715005,345682011,,32
5011871000006119,1,^ESCTSP501187,,Spinal cord stroke,230739000,345722018,,31
5582311000006110,700,^ESCTOC558231,,Occipital cerebral infarction,276219001,412270012,,32
5866391000006119,10,^ESCTST586639,,Stroke test positive,299403002,440315013,,31
5866401000006117,50,^ESCTST586640,,Stroke test negative,299404008,440316014,,31
5960821000006117,1000,^ESCTRE596082,,Referral to stroke service,306802002,449934011,,40
5960951000006117,100,^ESCTDI596095,,Discharge from stroke service,306808003,2901297011,,31
5960971000006110,500,^ESCTSE596097,,Seen by stroke service,306810001,449946010,,31
5994741000006112,50,^ESCTST599474,,Stroke unit,309966001,453493011,,31
5996861000006112,30,^ESCTST599686,,Stroke service,310137004,453716018,,31
6348291000006115,50,^ESCTTH634829,,Thrombotic stroke,371040005,1209750017,,32
6348301000006119,200,^ESCTEM634830,,Embolic stroke,371041009,1209751018,,32
6349401000006115,6,^ESCTNE634940,,Neonatal stroke,371121002,1209825011,,32
6837051000006119,5,^ESCTBA683705,,Basal ganglion stroke,413102000,2966612019,,32
6837061000006117,3,^ESCTBA683706,,Basal ganglion infarct,413102000,2966650013,,32
6837371000006110,2,^ESCTST683737,,Stroke / transient ischemic attack referral,413124000,2469839018,,40
6837381000006113,5,^ESCTST683738,,Stroke/transient ischemic attack referral,413124000,2694676019,,40
6846141000006118,70,^ESCTCA684614,,Cardioembolic stroke,413758000,2535208016,,32
6908391000006111,2000,^ESCTST690839,,Stroke/transient ischaemic attack monitoring invitation,417540008,2548591019,,37
6990981000006114,500,^ESCTIS699098,,Ischaemic stroke,422504002,2644234018,,31
6990991000006112,40,^ESCTIS699099,,Ischemic stroke,422504002,2644233012,,31
7071911000006114,20,^ESCTTH707191,,Thalamic stroke,427296003,2966596011,,31
7208001000006118,1,^ESCTCO720800,,"Congestive heart failure, hypertension, age 75 years or older, diabetes, and previous stroke or transient ischaemic attack risk score",438367009,2790736010,,31
7568281000006111,80,^ESCTST756828,,Stroke clinic,702924006,3006454013,,31
7587091000006117,10,^ESCTHA758709,,"HAS-BLED (hypertension, abnormal renal and/or liver function, stroke, bleeding history or predisposition, labile INR (international normalised ratio), elderly over 65, and drugs and/or alcohol concomitantly) score",704154001,2462971000000119,,32
7587121000006118,1,^ESCTHY758712,,"Hypertension, abnormal renal/liver function, stroke, bleeding history or predisposition, labile international normalized ratio, elderly over 65, and drugs/alcohol concomitantly score",704154001,3011636010,,32
7598981000006119,30,^ESCTCE759898,,Cerebral infarction due to embolism of middle cerebral artery,705128004,3023367013,,31
7599001000006116,7,^ESCTCE759900,,Cerebral infarction due to thrombosis of middle cerebral artery,705130002,3023374015,,31
7703601000006113,2,^ESCTPO770360,,Post stroke pain,713410003,3289241018,,31
7838271000006115,1,^ESCTPE783827,,Perinatal arterial ischaemic stroke,722929005,3333965019,,31
7855631000006111,30,^ESCTCE785563,,Cerebral ischaemic stroke due to small artery occlusion,724424009,3438036013,,32
7861341000006115,8,^ESCTEP786134,,Epilepsy due to stroke,724787004,3481697010,,31
8011371000006117,2,^ESCTSE801137,,Sequela of ischaemic cerebral infarction,23671000119107,2967516015,,31
8014911000006110,3,^ESCTSE801491,,Sequela of cardioembolic stroke,33301000119105,2967607012,,32
8026451000006117,1,^ESCTDN802645,,DNA (did not attend) stroke clinic,88601000000107,1681231000000118,,37
8043371000006110,2,^ESCTSE804337,,Seizure disorder as sequela of stroke,137991000119103,2967506011,,31
8044481000006118,800,^ESCTIS804448,,Ischaemic stroke without coma,140921000119102,2967538018,,32
8195431000006118,3,^ESCTST819543,,Stroke/cerebrovascular accident 6 month review,519751000000106,1550221000000113,,1
8196061000006110,2,^ESCTDI819606,,Did not attend stroke review,521411000000106,1164231000000119,,31
8211961000006117,1,^ESCTHI821196,,History of cerebellar stroke,690051000119100,3037871010,,31
8221321000006118,30,^ESCTST822132,,Stroke and TIA,720191000000104,1574361000000119,,31
8264201000006110,2,^ESCTMA826420,,Management of stroke rehabilitation,816241000000109,2127101000000118,,31
8265471000006116,2,^ESCTAC826547,,Acute stroke care,817701000000103,2130091000000112,,31
8274811000006116,300,^ESCTST827481,,Stroke medicine,828261000000103,2153471000000113,,31
8453031000006117,800,^ESCTHA845303,,Haemorrhagic stroke,1078001000000105,2702821000000119,,32
8453821000006113,20,^ESCTEM845382,,Emergency hospital admission to stroke service,1078671000000108,2704231000000114,,31
9912271000006112,400,^ESCTCE991227,,Cerebellar stroke,16371781000119100,3320493016,,32
12626401000006115,6000,^ESCT1262640,,QOF (Quality and Outcomes Framework) stroke and transient ischaemic attack quality indicator-related care invitation,1110981000000104,2779941000000115,,37
12734411000006116,60,^ESCT1273441,,QOF (Quality and Outcomes Framework) stroke and transient ischaemic attack quality indicator-related care invitation using preferred method of communication,143471000000105,1628421000000119,,37
13718641000006112,1,^ESCT1371864,,History of ischaemic stroke,16896891000119106,3774555012,,32
13909861000006114,5,^ESCT1390986,,Cerebral ischaemic stroke due to dissection of artery,788880006,3787578016,,32
13909881000006116,20,^ESCT1390988,,Cerebral ischaemic stroke due to global hypoperfusion with watershed infarct,788882003,3786067010,,32
13909891000006118,1,^ESCT1390989,,Cerebral ischaemic stroke due to hypercoagulable state,788883008,3786069013,,32
13909901000006119,70,^ESCT1390990,,Cerebral ischaemic stroke co-occurrent with subarachnoid haemorrhage,788884002,3786072018,,32
14182621000006113,10,^ESCT1418262,,Cryptogenic stroke,16891111000119104,4009580018,,32
14194161000006118,2,^ESCT1419416,,Acute stroke due to occlusion of left posterior cerebral artery,40076141000119107,3993167019,,32
14194621000006117,3,^ESCT1419462,,Acute stroke of basal ganglia,595899961000119100,4015875015,,32
14194651000006114,1,^ESCT1419465,,Acute stroke of brainstem,652287331000119104,4016004014,,32
14194811000006114,6,^ESCT1419481,,Acute ischaemic stroke,762005171000119101,4011863015,,32
