medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
3024781000006112,2,^ESCTPA302478,,"Past myocardial infarction diagnosed on ECG AND/OR other special investigation, but currently presenting no symptoms",32574007,54388015,,32
3381601000006117,200,^ESCTAC338160,,Acute myocardial infarction of anterior wall,54329005,90302019,,32
3427201000006111,1,^ESCTAM342720,,AMI - Acute myocardial infarction,57054005,1231678011,,32
3452181000006112,20,^ESCTAC345218,,Acute myocardial infarction of lateral wall,58612006,97399018,,32
3459561000006119,3,^ESCTAC345956,,Acute myocardial infarction of apical-lateral wall,59063002,98155017,,32
3551171000006114,7,^ESCTAC355117,,Acute myocardial infarction of high lateral wall,64627002,107408016,,32
3565871000006113,20,^ESCTAC356587,,Acute myocardial infarction of inferolateral wall,65547006,108912018,,32
3576371000006117,4,^ESCTPO357637,,Postmyocardial infarction syndrome,66189004,109915012,,32
3641641000006116,30,^ESCTAC364164,,Acute myocardial infarction of anterolateral wall,70211005,116613011,,32
3699921000006110,10,^ESCTAC369992,,Acute inferior myocardial infarction,73795002,1233665015,,32
3745741000006117,9,^ESCTAC374574,,Acute myocardial infarction of inferoposterior wall,76593002,127193015,,32
3983931000006112,20,^ESCTMU398393,,Mural thrombus of heart,91335003,151330019,,32
4586111000006115,7,^ESCTAN458611,,Anteroseptal infarction on electrocardiogram,164868007,2695135018,,3
4586131000006114,30,^ESCTEC458613,,ECG: anteroseptal infarction,164868007,256456013,,3
4586221000006118,4,^ESCTLA458622,,Lateral infarction on electrocardiogram,164871004,2692104017,,3
4775931000006111,5,^ESCTAB477593,,Aborted myocardial infarction,194821006,2619483012,,32
4776171000006116,1,^ESCTRE477617,,Reinfarction of myocardium,194856005,299809013,,32
5056411000006110,10,^ESCTOL505641,,Old anterior myocardial infarction,233839009,350372011,,32
5056421000006119,30,^ESCTOL505642,,Old inferior myocardial infarction,233840006,350373018,,32
5056431000006116,4,^ESCTOL505643,,Old lateral myocardial infarction,233841005,350374012,,32
5056441000006114,2,^ESCTOL505644,,Old posterior myocardial infarction,233842003,350375013,,32
5056461000006113,2,^ESCTMI505646,,MI - Silent myocardial infarction,233843008,350377017,,32
5056501000006113,5,^ESCTPO505650,,Post-infarction ventricular septal defect,233846000,350382012,,32
5056941000006119,30,^ESCTPO505694,,Post-infarction pericarditis,233885007,350431013,,32
5605381000006117,2,^ESCTAN560538,,Anxiety about having a heart attack,277834005,414552014,,31
5935321000006111,10,^ESCTAC593532,,Acute Q wave myocardial infarction,304914007,447323012,,32
6043771000006118,10,^ESCTNO604377,,Non-Q wave myocardial infarction,314207007,458526013,,32
6546751000006118,20,^ESCTFI654675,,First myocardial infarction,394710008,1488431012,,32
6601121000006118,100,^ESCTCO660112,,Coronary artery thrombosis,398274000,1777817018,,32
6601131000006115,1,^ESCTCT660113,,CT - Coronary thrombosis,398274000,1786196012,,32
6651221000006117,300,^ESCTST665122,,STEMI - ST elevation myocardial infarction,401303003,2840840013,,32
6651391000006114,900,^ESCTNS665139,,NSTEMI - Non-ST segment elevation MI,401314000,1787486017,,32
7093091000006111,7,^ESCTRE709309,,Recent myocardial infarction,428752002,2691951018,,32
7107851000006112,1,^ESCTAN710785,,Anterior myocardial infarction on electrocardiogram,429731003,2695928013,,31
7510331000006117,20,^ESCTHI751033,,History of non-ST segment elevation myocardial infarction,698593009,2974755014,,32
7571581000006113,200,^ESCTAC757158,,Acute anterior ST segment elevation myocardial infarction,703164000,3007817016,,32
7571601000006115,100,^ESCTAC757160,,Acute STEMI (ST elevation myocardial infarction) of anterior wall,703164000,3007542019,,32
7571611000006117,2,^ESCTAC757161,,Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle,703165004,3007986019,,32
7572221000006117,1,^ESCTSU757222,,Subsequent ST segment elevation myocardial infarction of inferior wall,703209002,3007816013,,32
7572251000006114,1,^ESCTSU757225,,Subsequent ST segment elevation myocardial infarction of anterior wall,703210007,3007438015,,32
7572301000006119,3,^ESCTAC757230,,Acute myocardial infarction during procedure,703212004,3007658013,,32
7572321000006112,200,^ESCTAC757232,,Acute ST segment elevation myocardial infarction of inferior wall,703213009,3007915011,,32
7572331000006110,90,^ESCTAC757233,,Acute STEMI (ST elevation myocardial infarction) of inferior wall,703213009,3007397011,,32
7572341000006117,8,^ESCTAC757234,,Acute inferior ST segment elevation myocardial infarction,703213009,3007793013,,32
7572881000006117,1,^ESCTAC757288,,Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle,703253007,3008179012,,32
7574041000006111,3,^ESCTMI757404,,Mitral valve regurgitation due to acute myocardial infarction,703326006,3008312019,,32
7574481000006111,10,^ESCTSU757448,,Subsequent non-ST segment elevation myocardial infarction,703360004,3008465013,,32
7574491000006114,8,^ESCTSU757449,,Subsequent NSTEMI (non-ST segment elevation myocardial infarction),703360004,3008532019,,32
7662871000006115,2,^ESCTIN766287,,Inducible ischaemia manifest on stress test post myocardial infarction,710031008,3042814015,,31
7848521000006117,1,^ESCTPU784852,,Pulmonary embolism as current complication following acute myocardial infarction,723859005,3427206017,,32
8011041000006111,10,^ESCTAC801104,,Acute myocardial infarction due to right coronary artery occlusion,23311000119105,2968252015,,32
8087551000006113,1,^ESCTHI808755,,History of acute ST segment elevation myocardial infarction,285721000119104,3307011019,,32
8087751000006116,10,^ESCTAC808775,,Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery,285981000119103,2922211015,,32
8308931000006114,40,^ESCTTH830893,,Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment-elevation myocardial infarction,883961000000109,2279011000000112,,31
9843961000006118,20,^ESCTAC984396,,Acute ST segment elevation myocardial infarction of anterolateral wall,15712881000119105,3041141013,,32
9843981000006111,3,^ESCTAC984398,,Acute ST segment elevation myocardial infarction of lateral wall,15712921000119103,3041019010,,32
9843991000006114,9,^ESCTAC984399,,Acute ST segment elevation myocardial infarction of anteroseptal wall,15712961000119108,3041144017,,32
9844011000006119,9,^ESCTAC984401,,Acute ST segment elevation myocardial infarction of posterior wall,15713041000119103,3041268019,,32
9844051000006118,2,^ESCTAC984405,,Acute ST segment elevation myocardial infarction due to right coronary artery occlusion,15713121000119105,3082407014,,32
9868571000006116,50,^ESCTMU986857,,Mural thrombus of left ventricle following acute myocardial infarction,15960981000119105,3322978018,,32
12122331000006116,20,^ESCT1212233,,Acute ST segment elevation myocardial infarction of inferolateral wall,12238111000119106,3646299014,,32
12122341000006114,20,^ESCT1212234,,Acute ST segment elevation myocardial infarction of inferoposterior wall,12238151000119107,3646297011,,32
13930031000006112,40,^ESCT1393003,,Delayed postmyocardial infarction pericarditis,827164008,3874232012,,32
13935161000006114,1,^ESCT1393516,,Acute myocardial infarction of right ventricle,836293000,3890822012,,32
13935211000006117,2,^ESCT1393521,,Acute myocardial infarction of inferolateral wall with posterior extension,836295007,3890829015,,32
13941091000006115,2,^ESCT1394109,,Acute ST segment elevation myocardial infarction due to proximal left anterior descending coronary artery occlusion,840309000,3901248018,,32
13941111000006112,1,^ESCT1394111,,Acute STEMI (ST elevation myocardial infarction) due to proximal LAD (left anterior descending) coronary artery occlusion,840309000,3902914010,,32
13941141000006111,9,^ESCT1394114,,Acute ST segment elevation myocardial infarction due to mid left anterior descending coronary artery occlusion,840312002,3901259010,,32
13941161000006110,2,^ESCT1394116,,Acute STEMI (ST elevation myocardial infarction) due to mid LAD (left anterior descending) coronary artery occlusion,840312002,3902913016,,32
13941211000006118,2,^ESCT1394121,,Acute ST segment elevation myocardial infarction due to distal left anterior descending coronary artery occlusion,840316004,3901277017,,32
13941231000006112,1,^ESCT1394123,,Acute STEMI (ST elevation myocardial infarction) due to distal LAD (left anterior descending) coronary artery occlusion,840316004,3902912014,,32
13945211000006116,2,^ESCT1394521,,Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery,840609007,3902908015,,32
13947721000006111,1,^ESCT1394772,,Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery,846683001,3914972012,,32
13961351000006116,1,^ESCT1396135,,Acute STEMI (ST elevation myocardial infarction) due to distal RCA (right coronary artery) occlusion,868217004,3963966019,,32
13961381000006112,1,^ESCT1396138,,Acute STEMI (ST elevation myocardial infarction) due to mid RCA (right coronary artery) occlusion,868220007,3963971014,,32
13961431000006116,1,^ESCT1396143,,Acute STEMI (ST elevation myocardial infarction) due to AM (acute marginal) branch of RCA (right coronary artery) occlusion,868224003,3963980014,,32
13961451000006111,3,^ESCT1396145,,Acute STEMI (ST elevation myocardial infarction) due to PDA (posterior descending artery) branch of RCA (right coronary artery) occlusion,868225002,3963985016,,32
13961461000006113,4,^ESCT1396146,,Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery,868226001,3963987012,,32
13961471000006118,1,^ESCT1396147,,Acute STEMI (ST elevation myocardial infarction) due to PL (posterolateral) branch of RCA (right coronary artery) occlusion,868226001,3963988019,,32
14015031000006119,10,^ESCT1401503,,Myocardial infarction due to demand ischaemia,16837681000119104,3779054018,,32
14057221000006111,3,^ESCT1405722,,Rupture of ventricle due to acute myocardial infarction,30277009,3902936013,,32
14132941000006118,60,^ESCT1413294,,Myocardial infarction with non-obstructive coronary artery,879955009,3994016011,,32
14132951000006116,3,^ESCT1413295,,MINOCA - myocardial infarction with non-obstructive coronary artery,879955009,3994017019,,32
14145371000006117,3,^ESCT1414537,,Acute myocardial infarction due to occlusion of circumflex branch of left coronary artery,896689003,4028647019,,32
14145391000006116,2,^ESCT1414539,,Acute ST segment elevation myocardial infarction due to occlusion of circumflex branch of left coronary artery,896691006,4028649016,,32
14145451000006115,1,^ESCT1414545,,Acute STEMI (ST segment elevation myocardial infarction) of apex of heart,896696001,4028675017,,32
14194701000006115,3,^ESCT1419470,,Myocardial infarction due to atherothrombotic coronary artery disease,726499301000119105,4030229011,,32
14194831000006115,1,^ESCT1419483,,History of type 2 myocardial infarction,776219771000119107,4029332014,,27
