medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
405691012,6000,R0053,R005300,Hypersomnia with sleep apnoea,79280005,200785019,,32
406739012,3000,Fy02,Fy02.00,Disorders of the sleep-wake schedule,271794005,406739012,,32
407067015,700000,1B1B-1,1B1B.11,Complaining of insomnia,272025006,2669520013,,27
407068013,6000,1B1B-2,1B1B.12,C/O - somnolence,272026007,407068013,,27
459355013,600000,1B1Q,1B1Q.00,Poor sleep pattern,314938000,459355013,,27
460422010,300,ZV1B1,ZV1B100,Disorder of sleep-wake cycle,271794005,406736017,,32
1211465010,3000,1B6C,1B6C.00,Excessive somnolence,372947007,1211465010,,27
1222473015,3000,R005-2,R005.12,[D]Sleep rhythm problems,3745000,1229316019,,32
1222474014,90000,R005-1,R005.11,[D]Insomnia - symptom,193462001,297924011,,32
1234153012,20000,1BX1,1BX1.00,Excessive sleep,77692006,1234153012,,32
1780361011,20000,1BX0,1BX0.00,Delayed onset of sleep,401161007,1780361011,,27
136601000006116,200000,Fy0,Fy0..00,Sleep disorder,39898005,67285010,,32
147221000006110,600,E2746,E274600,Circadian rhythm sleep disorder of shift work type,713498009,3289614015,,32
217721000000117,2000000,1B1B,1B1B.00,Insomnia,193462001,297924011,,32
223701000000114,300000,E274,E274.00,Non-organic sleep disorder,270487001,405106013,,32
379691000006110,300,Eu51z-1,Eu51z11,[X]Emotional sleep disorder NOS,270487001,405106013,,32
400071000006111,70,Eu512,Eu51200,[X]Nonorganic disorder of the sleep-wake schedule,268722008,401890019,,32
400111000006115,50,Eu511,Eu51100,[X]Nonorganic hypersomnia,230488004,345382018,,32
400121000006111,4000,Eu510,Eu51000,Nonorganic insomnia,192454004,296381018,,32
400141000006116,600,Eu51,Eu51.00,[X]Nonorganic sleep disorders,270487001,405106013,,32
424041000006116,4,Eu512-3,Eu51213,[X]Psychogenic inversion of sleep rhythm,268722008,401890019,,32
602651000000115,300,38D1,38D1.00,ISI (Insomnia Severity Index) score,762989006,3637490018,,3
643281000000114,10,8G98,8G98.00,Education about stimulus control behaviour in insomnia,440313002,2795162013,,32
772561000006111,2000,E274-2,E274.12,Insomnia due to nonorganic sleep disorder,192454004,296381018,,32
841621000006110,30,EGTONDE1,,Delayed Onset Of Sleep,841621000006106,841621000006110,,32
917101000006119,3,PC0099,,Delayed onset of sleep,917101000006103,917101000006119,,42
960621000006117,3000,EMISCIN31,,Insomnia,960621000006101,960621000006117,,27
973061000006116,1,TRIQQZZ62,,** The ABC of sleep disorders,973061000006100,973061000006116,,37
1772801000006112,200,EMISNQHY10,,Hypersomnia,77692006,1772801000006112,,32
1772811000006110,40,EMISNQPR68,,Primary hypersomnia,36124002,60282010,,32
1772821000006119,200,EMISNQID3,,Idiopathic hypersomnia associated with long sleep time,442416002,2819377011,,32
1772831000006116,100,EMISNQID4,,Idiopathic hypersomnia without long sleep time,442292004,2820328012,,32
1772851000006111,2000,EMISNQRE150,,REM sleep behaviour disorder,415238003,2534863010,,32
1777001000006116,1000,EMISNQRE258,,Reason for referral: Sleep Problems,1777001000006100,1777001000006116,,40
1806231000006114,100,EMISNQPR141,,Primary insomnia,3972004,8625015,,32
2287351000000110,700,9Ngt,9Ngt.00,On melatonin for sleep disorder,887881000000101,2287351000000110,,37
2558671000006118,80,^ESCTSL255867,,Sleep-wake schedule disorder,3745000,7317011,,32
2558681000006115,2,^ESCTCI255868,,Circadian rhythm sleep disorder,3745000,7320015,,32
2558691000006117,4,^ESCTSL255869,,Sleep rhythm problem,3745000,1229316019,,32
2562371000006117,1,^ESCTID256237,,Idiopathic insomnia,3972004,2951421010,,32
2668051000006118,2,^ESCTSL266805,,Sleep disorder function test,10563004,18362013,,31
3176551000006111,1,^ESCTIN317655,,Insomnia with sleep apnea,41975002,70050018,,32
3211741000006115,50000,^ESCTDY321174,,Dyssomnia,44186003,73688016,,32
3211751000006118,1000,^ESCTSL321175,,Sleep problem,44186003,493801017,,32
3453391000006116,4,^ESCTPA345339,,Parasomnia (sleep disorder),58690002,2951699010,,32
3459321000006115,2,^ESCTDI345932,,Difficulty falling asleep,59050008,1231910010,,27
3459331000006117,4,^ESCTDI345933,,Difficulty in sleep initiation,59050008,1231911014,,27
3459341000006110,7,^ESCTDI345934,,Difficulty getting to sleep,59050008,1231912019,,27
3590261000006112,50,^ESCTTE359026,,Terminal insomnia,67062000,111388019,,31
3593401000006116,2,^ESCTNI359340,,Night waking,67233009,1232895019,,27
3593421000006114,4,^ESCTBR359342,,Broken sleep,67233009,1232897010,,27
3593431000006112,1,^ESCTIN359343,,Interrupted sleep,67233009,1232898017,,27
3593451000006117,2,^ESCTDI359345,,Difficulty in sleep maintenance,67233009,1232900015,,27
3764061000006111,10,^ESCTSL376406,,Sleeps too much,77692006,1234154018,,32
3764071000006116,300,^ESCTEX376407,,Excessive sleepiness,77692006,1234155017,,32
3793281000006113,5,^ESCTSO379328,,Somnolence,79519003,131923011,,31
3811431000006110,20,^ESCTSL381143,,"Sleep-wake schedule disorder, delayed phase type",80623000,133759019,,31
3811441000006117,10,^ESCTDE381144,,Delayed sleep phase syndrome,80623000,1234500013,,31
3811461000006118,1,^ESCTCI381146,,"Circadian rhythm sleep disorder, delayed sleep phase",80623000,2951857011,,31
4096331000006114,1,^ESCTSL409633,,Sleep disorder assessment,103749000,167546018,,31
4152531000006118,2,^ESCTSL415253,,Sleep disorder test AND/OR procedure,108243003,172682011,,31
4196281000006111,30,^ESCTBR419628,,Breathing-related sleep disorder,111489007,178729017,,31
4766541000006112,4,^ESCTSH476654,,Short-sleeper,192007009,2668903014,,32
4766561000006111,100,^ESCTRE476656,,Reversed sleep-wake cycle,192008004,295428018,,32
4766571000006116,1,^ESCTSL476657,,Sleep rhythm inversion,192008004,295429014,,32
4775431000006115,7,^ESCTDI477543,,Disorder of excessive somnolence,194439006,1222300017,,32
5506811000006116,4,^ESCTNO550681,,Non-organic disorder of the sleep-wake schedule,268722008,401890019,,32
5529461000006117,7,^ESCTCI552946,,Circadian dysregulation,271794005,406737014,,32
5532781000006113,30,^ESCTCO553278,,Complaining of somnolence,272026007,2669521012,,27
6872511000006113,6,^ESCTRE687251,,REM sleep behavior disorder,415238003,2534862017,,32
6872521000006117,8,^ESCTRE687252,,REM sleep disorder,415238003,2537578015,,32
6872531000006119,1,^ESCTRA687253,,Rapid eye movement sleep behavior disorder,415238003,2537579011,,32
7050121000006112,1,^ESCTPS705012,,Psychophysiologic insomnia,425832009,2674123015,,31
7860671000006111,20,^ESCTCH786067,,Chronic insomnia,724748004,3446682012,,31
7964891000006110,7,^ESCTDA796489,,Daytime somnolence,141000119100,2915550014,,31
7977131000006116,5,^ESCTID797713,,Idiopathic hypersomnia,3731000119107,2967674016,,31
7980231000006116,1,^ESCTSL798023,,Sleep disturbance in infancy,4681000119100,2958184016,,31
8013921000006116,1,^ESCTSL801392,,"Sleep wake schedule disorder, delayed phase type",28011000119104,2966707011,,31
8013941000006111,3,^ESCTSL801394,,"Sleep-wake schedule disorder, delayed phase",28011000119104,2959152017,,31
8027311000006113,2,^ESCTBE802731,,Behavioural insomnia of childhood,90361000119105,2922246011,,31
8088821000006119,2,^ESCTBE808882,,"Behavioral insomnia of childhood, sleep onset association type",288101000119104,2922260013,,31
8088831000006116,3,^ESCTBE808883,,"Behavioral insomnia of childhood, sleep onset type",288101000119104,2955687011,,31
11639631000006119,3000,EMISNQRE634,,Recommendation to use digital cognitive behavioural therapy for insomnia,11639631000006103,11639631000006119,,17
11998341000006118,2,^ESCT1199834,,Insomnia Severity Index score,762989006,3637489010,,3
12621591000006119,90,^ESCT1262159,,Referral for digital cognitive behavioural therapy for insomnia,1107191000000102,2770731000000119,,40
