medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,release,emiscodecategoryid
40871000006119,200,N331A,N331A00,Osteoporosis with pathological fracture of cervical vertebrae,203452006,312164012,,32
44341000006111,60,S3010,S301000,"Opn # proximal femur, intracapsular section, unspecified",5913000,10843018,,32
52291000006115,400,S2357,S235700,Open Smith's fracture,208340001,318880010,,32
105741000006114,1000,S3100-1,S310011,Thigh fracture NOS,71620000,118977010,,32
159481000006117,10,7K1JE,7K1JE00,Rvsn to cls red+int fxn prox fem #+screw/nail device alone,179106008,277126018,,32
159511000006113,60,7K1H8,7K1H800,Revision to open reduction and internal fixation of proximal femoral fracture with screw/nail and plate device,179067004,277080012,,32
166961000006116,500,7K1HS,7K1HS00,Revision open reduction and fixation of fracture,311426001,454997014,,32
167971000006114,60,7K1J8,7K1J800,Revisn to int fxn(no red) prox fem #+screw/nail device alone,179102005,277122016,,32
167981000006112,60,7K1JA,7K1JA00,Revision to internal fixation(without reduction) of proximal femoral fracture with screw/nail and plate device,179102005,277122016,,32
167991000006110,100,7K1H6,7K1H600,Revsn to opn red+int fxtn prox fem #+screw/nail device alone,311426001,454997014,,32
207601000006111,1000,7K1D6,7K1D600,Open reduction of fracture of femur with internal fixation,57470004,95576017,,32
207611000006114,20000,7K1D0,7K1D000,Primary open reduction and internal fixation of proximal femoral fracture with screw/nail and plate device,265132005,393775016,,32
208591000006116,70,7K1D0-3,7K1D013,Primary open reduction of fracture of neck of femur and open fixation using Deyerle multiple hip pinning,239281003,358595016,,32
208601000006112,100,7K1D0-2,7K1D012,Primary open reduction of fracture of neck of femur and open fixation using Charnley compression screw,239284006,358598019,,32
208611000006110,100,7K1D0-D,7K1D01D,Prim op red # nck femur & op fix- Zickel intramed nail plate,265132005,393775016,,32
208641000006114,50,7K1D0-7,7K1D017,Prim open red # neck femur & op fix - McLaughlin nail plate,265132005,393775016,,32
208671000006118,100,7K1D0-1,7K1D011,Prim open reduct # neck femur & op fix - Blount nail plate,265132005,393775016,,32
208681000006115,200,7K1D0-4,7K1D014,Primary open reduction of fracture of neck of femur and open fixation using Holt nail,239291009,358607011,,32
208691000006117,30,7K1D0-5,7K1D015,Prim open reduct # neck femur & op fix - Jewett nail plate,265132005,393775016,,32
208701000006117,5,7K1D0-6,7K1D016,Prim open reduct # neck femur & op fix - Massie nail plate,265132005,393775016,,32
208711000006119,9,7K1D0-8,7K1D018,Prim open reduct # neck femur & op fix - Neufield nail plate,265132005,393775016,,32
208721000006110,20,7K1D0-9,7K1D019,Prim open reduct # neck femur & op fix - Pugh nail plate,265132005,393775016,,32
208731000006113,100,7K1D0-A,7K1D01A,Primary open reduction of fracture of neck of femur and open fixation using Richards screw,239286008,358601012,,32
208741000006115,50,7K1D0-B,7K1D01B,Primary open reduction of fracture of neck of femur and open fixation using Ross Brown nail,239292002,358608018,,32
208751000006118,50,7K1D0-C,7K1D01C,Prim open reduct # neck femur & op fix - Thornton nail plate,265132005,393775016,,32
210031000006112,200,7K1JB,7K1JB00,Closed reduction of fracture of femur with internal fixation,272300006,407419015,,32
210041000006119,100,7K1JD,7K1JD00,Primary closed reduction and internal fixation of proximal femoral fracture with screw/nail and plate device,179105007,277125019,,32
210941000006118,300,7K1J6,7K1J600,Primary internal fixation(without reduction) of proximal femoral fracture with screw/nail and intramedullary device,179097007,277117016,,32
256101000006113,80,S4E1,S4E1.00,"Open fracture-dislocation, hip joint",209336001,320034014,,32
257831000006114,700,S23y3,S23y300,Open fracture of the radius and ulna,81966000,135964010,,32
258191000006119,8,S303z,S303z00,"Open fracture of proximal femur, pertrochanteric, NOS",208555009,319128012,,32
258471000006114,200,S3034,S303400,Open intertrochanteric fracture,26938002,45058017,,32
265421000006113,60,S3030,S303000,"Open # of proximal femur, trochanteric section, unspecified",5913000,10843018,,32
531681000006111,600,S1006-1,S100611,Closed fracture of sixth cervical vertebra without spinal cord injury,8303001,14689016,,32
545121000000114,400000,N331N,N331N00,Fragility fracture,306171000000106,545121000000114,,32
556881000000111,400,N331M-1,N331M11,Minimal trauma fracture due to unspecified osteoporosis,443165006,2837900019,,32
557111000000111,200,N331N-1,N331N11,Minimal trauma fracture,306171000000106,557111000000111,,32
557961000006116,1000,7K1J0-1,7K1J011,Cl red intracaps frac neck femur fix-Garden cannulated screw,708898008,3037770015,,32
557971000006111,200,7K1J0-2,7K1J012,Closed reduction of intracapsular fracture of neck of femur and fixation using Smith-Petersen nail,239290005,358606019,,32
562981000006117,10000,S3024,S302400,Closed intertrochanteric fracture,89820008,148902010,,32
563961000006116,100,S112z,S112z00,Closed fracture of thoracic spine with cord lesion NOS,208026008,318528011,,32
564491000006115,100,S300z,S300z00,"Closed fracture proximal femur, transcervical, NOS",208521006,319084014,,32
565451000006113,3000,S4E0,S4E0.00,"Closed fracture dislocation, hip joint",209335002,320033015,,32
565801000006112,200,S4E2,S4E2.00,"Closed fracture-subluxation, hip joint",209337005,320035010,,32
567461000006115,10000,7K1Jd,7K1Jd00,Closed reduction of intracapsular fracture of neck of femur and internal fixation using a dynamic hip screw,313330006,457218015,,32
570531000006119,70,S302z,S302z00,"Cls # of proximal femur, pertrochanteric section, NOS",208548007,319118015,,32
570541000006112,3000,S3000,S300000,Closed fracture of intracapsular section of femur,20100009,33823015,,32
570551000006114,1000,S3005,S300500,"Cls # prox femur, subcapital, Garden grade unspec.",275338001,411305015,,32
570561000006111,300,S3023,S302300,"Closed fracture proximal femur, intertrochanteric, comminuted",208552007,319125010,,32
570571000006116,3000,S3020,S302000,"Cls # proximal femur, trochanteric section, unspecified",208548007,319118015,,32
570611000006114,500,7K1J0-3,7K1J013,Closed reduction and internal fixation of proximal femoral fracture with Richard's cannulated hip screw,239288009,358603010,,32
570621000006118,2000,7K1J0,7K1J000,Closed reduction of fracture of proximal femur and internal fixation using bone screw,708898008,3037770015,,32
632911000006110,20000,7K1D0-F,7K1D01F,Primary open reduction of fracture of neck of femur and open fixation using dynamic hip screw,239285007,358599010,,32
793901000006115,500,S4E,S4E..00,Fracture dislocation or subluxation hip,209334003,320032013,,32
875731000006118,300,7K1LL-99,7K1LL99,Closed reduction-# radius/ulna,179172006,875731000006118,,32
895271000006115,500,S100-99,S100.99,#Cervical spine-no cord lesion,269062008,895271000006115,,32
895281000006117,700,S102-99,S102.99,#Thoracic spine-no cord lesion,207938004,895281000006117,,32
895291000006119,1000,S104-99,S104.99,#Lumbar spine - no cord lesion,207957008,895291000006119,,32
895331000006114,80,S112-99,S112.99,#Thoracic spine + cord lesion,208026008,895331000006114,,32
895341000006116,40,S114-99,S114.99,#Lumbar spine + cord lesion,208054001,895341000006116,,32
895521000006118,20000,S23-99,S23..99,#Radius/ulna,75857000,895521000006118,,32
895551000006110,10000,S2341-98,S234198,#Radius/ulna-lower end-colles,269083002,895551000006110,,32
895561000006112,10000,S2341-99,S234199,Colles fracture,269083002,895561000006112,,32
895691000006117,10000,S30-99,S30..99,#Neck of femur,5913000,895691000006117,,32
990941000006118,2,S10-99,S10..99,#Spine NOS - no cord lesion,269061001,990941000006118,,32
991021000006118,10,S23-98,S23..98,#Radius/ulna NOS,75857000,991021000006118,,32
1702401000006118,60,7K1Y0,7K1Y000,Revision to closed reduction and internal fixation of proximal femoral fracture with screw/nail device alone,179106008,277126018,,32
